,index_party,sent
185,185,"Derzeit sind die Kosten der Schäden, die durch den Ausstoß einer Tonne CO2 entstehen, nur sehr gering eingepreist."
186,186,Nach aktuellen Berechnungen des Umweltbundesamtes verursacht die Emission einer Tonne CO2 Schäden von rund 195 Euro.
187,187,"Unser Ziel ist eine Wirtschaft, in der die nachhaltigsten Produkte auch die günstigsten sind."
188,188,"Das wollen wir durch einen klugen Mix aus CO2-Preisen, Anreizen und Förderung sowie Ordnungsrecht und Abbau von umweltschädlichen Subventionen ändern."
189,189,"Wollte man die Klimaziele allein über die Bepreisung von CO2 erreichen, würde das unweigerlich zu erheblichen sozialen Unwuchten führen."
190,190,"Einige könnten sich rauskaufen, andere nicht mehr teilhaben."
191,191,Wir sehen in der CO2-Bepreisung also ein Instrument von vielen – und werden es wirksam und sozial gerecht einsetzen.
192,192,"Das EU-Emissionshandelssystem (ETS) ist im Lichte des neuen EU-Klimaziels für 2030 zu reformieren, um seine Lenkungswirkung endlich voll und ganz zu erfüllen."
193,193,"Mit einer deutlichen Reduktion von Emissionszertifikaten und der Löschung überschüssiger Zertifikate vom Markt erreichen wir einen CO2-Preis im Bereich Strom, Industrie und europäischem Luftverkehr, der dafür sorgt, dass erneuerbare Energien statt Kohle und Kerosin zum Einsatz kommen, die Industrie Planungssicherheit bekommt und einen Anreiz hat, in Dekarbonisierung und Technologieführerschaft zu investieren."
194,194,"Für die Bereiche Verkehr und Wärme wurde in Deutschland auf Druck Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN 19  der Klimabewegung und von uns Grünen zudem ein CO2-Preis eingeführt, dessen Lenkungswirkung aber weiter sozial gerecht verbessert werden muss."
195,195,Wir wollen die Erhöhung des CO2-Preises auf 60 Euro auf das Jahr 2023 vorziehen.
196,196,"Danach soll der CO2-Preis so ansteigen, dass er im Konzert mit den Fördermaßnahmen und ordnungsrechtlichen Vorgaben die Erreichung des neuen Klimaziels 2030 absichert."
197,197,Die Einnahmen aus dem nationalen CO2- Preis geben wir als Energiegeld pro Kopf an die Menschen zurück.
198,198,"Energiegeld einführen Damit Klimaschutz sozial gerecht ist, wollen wir die Einnahmen aus Kapitel 1 dem nationalen CO2-Preis direkt an die Bürger*innen zurückgeben."
199,199,"Dazu streben wir neben der Senkung der EEG-Umlage ein Energiegeld an, das jede*r Bürger*in erhält."
200,200,"Über das Energiegeld geben wir alle zusätzlichen Einnahmen transparent an die Menschen zurück und entlasten sie direkt, indem sie eine Rückerstattung pro Kopf bekommen."
201,201,So wird klimafreundliches Verhalten belohnt und es findet ein sozialer Ausgleich im System statt.
202,202,Unterm Strich werden so Geringverdiener*innen und Familien entlastet und vor allem Menschen mit hohen Einkommen belastet.
203,203,"Bezieher*innen von Transferleistungen wie Arbeitslosengeld II oder Sozialhilfe profitieren ebenfalls, da das Energiegeld nicht auf die Grundsicherung angerechnet werden soll."
204,204,"Um zum Beispiel Pendler*innen mit niedrigen Einkommen bei der Anpassung zu unterstützen, legen wir einen Klimabonus-Fonds auf, der mit großzügigen Hilfen unterstützt, etwa beim Umstieg auf Bus und Bahn oder ein emissionsfreies Fahrzeug."
205,205,CO2-Bremse für alle Gesetze Wir wollen Klimaschutz systematisch in unsere Rechtsordnung aufnehmen.
206,206,Die Vorgaben des Pariser Klimavertrages sowie den Atomausstieg wollen wir im Grundgesetz verankern und Ökologie als weiteres Grundprinzip staatlichen Handelns stärken.
207,207,"Dem Staat geben wir mehr Möglichkeiten, durch eine intelligente Steuergesetzgebung ressourcenschonendes Verhalten zu belohnen und die Erzeugung von CO2 mit einem Preis zu versehen."
208,208,Für Genehmigungsprozesse führen wir eine Klimaverträglichkeitsprüfung ein.
209,209,"Mit einer CO2-Bremse 20 Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN  machen wir Klimaschutz zur Querschnittsaufgabe, indem wir Gesetze auf ihre Klimawirkung hin prüfen, die Vereinbarkeit mit den nationalen Klimaschutzzielen und dem CO2- Budget sicherstellen und den möglichen Einsatz von klimafreundlichen Alternativen gewährleisten."
210,210,Wir schaffen Versorgungssicherheit mit Erneuerbaren Schneller raus aus der Kohle Kapitel 1 Nach dem Willen der Großen Koalition werden in Deutschland Kohlekraftwerke noch bis 2038 dem Klima und unserer Gesundheit schaden.
211,211,"Das ist mit den Klimazielen von Paris und dem 1,5- Grad-Pfad nicht vereinbar."
212,212,"Wir setzen uns dafür ein, den Kohleausstieg bis 2030 zu vollenden."
213,213,In diesem Sinne werden wir alle Möglichkeiten – auch auf EU-Ebene – nutzen.
214,214,"Um nicht erneut den Kohlekonzernen Milliarden an Steuergeldern zu schenken, werden wir die massiven Klimaschäden der Kohleverstromung einpreisen."
215,215,Das gelingt am besten über den EU- Emissionshandel – mit einem lenkenden CO2-Preis.
216,216,"Sollte dieser auf europäischer Ebene nicht schnell genug erreicht sein, setzen wir auf einen nationalen CO2-Mindestpreis im ETS für Industrie und Strom von 60 Euro pro Tonne CO2."
217,217,Ein beschleunigter Kohleausstieg bedarf im Sinne der Versorgungssicherheit eines massiven Ausbaus der erneuerbaren Energien und einer Ausrichtung des Energiemarktdesigns auf Sonne und Wind.
218,218,"Zugleich wollen wir für den Gesundheitsschutz die Grenzwerte für den Ausstoß von Schadstoffen, insbesondere Quecksilber, aus Großfeuerungsanlagen anschärfen."
219,219,Niemand soll mehr für einen Tagebau sein Zuhause verlassen müssen.
220,220,Den durch den Braunkohletagebau Garzweiler von Enteignung und Vertreibung bedrohten Menschen muss das Land Nordrhein-Westfalen endlich Planungsund Rechtssicherheit für Erhalt und Zukunft ihrer Dörfer geben.
221,221,Dies wollen wir im Bund mit den richtigen Rahmenbedingungen unterstützen.
222,222,"Das Bergrecht werden wir grundlegend überarbeiten und Betroffenenrechte, Umweltund Naturschutz stärken."
223,223,"Naturholz ist als Rohstoff vielfältig einsetzbar und zu wertvoll, um es in Großkraftwerken zu verbrennen."
224,224,"Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN 21  Solardächer zum Standard machen Wir wollen eine Energiewende, bei der alle mitmachen können – Mieter*innen wie Hausbesitzer*innen."
225,225,"Unsere Dächer, Fassaden und Balkons können zu Kraftwerken werden – jede Fläche mit Solaranlage hilft dem Klimaschutz."
226,226,Die eigene Stromund Wärmeenergie wird dezentral und vor Ort erzeugt und genutzt.
227,227,"Unser Ziel sind 1,5 Millionen neue Solardächer in den kommenden vier Jahren."
228,228,Deshalb werden wir Solardächer fördern und zum Standard machen.
229,229,"Beginnend mit Neubauten, öffentlichen und Gewerbegebäuden sowie Dachsanierungen wollen wir diesen neuen Standard perspektivisch auf den Bestand ausweiten."
230,230,"Leasing-, Pachtund Contractingmodelle können Kapitel 1 hier unterstützend wirken."
231,231,Für besonders erhaltenswerte Bausubstanz werden wir Lösungsansätze erarbeiten.
232,232,Die Mieterstrom-Regeln werden wir deutlich vereinfachen und Mieterstromprojekte fördern.
233,233,"Bürokratische Hürden für die Nutzung des Stroms vom eigenen Dach wollen wir abbauen, Eigenverbrauch und Direktvermarktung stärken."
234,234,"Photovoltaik auf dem Land Die Photovoltaik wollen wir nicht nur auf die Dächer, sondern auch in die Fläche bringen, indem wir die politischen und rechtlichen Rahmenbedingungen verbessern und den Bau erleichtern."
235,235,"Der Ausbau soll vorzugsweise auf versiegelten Flächen, etwa über Parkplätzen, neben Autobahnen und Schienen und auf Konversionsoder Bergbaufolgeflächen, erfolgen und nicht auf wertvollem Ackerland."
236,236,"Neue Flächenkonkurrenzen wollen wir vermeiden und stellen den Mehrfachnutzen für Energieerzeugung, Biodiversität und Landwirtschaft in den Vordergrund."
237,237,"Agri-Photovoltaikanlagen, d. h. Stromproduktion und landwirtschaftliche bzw."
238,238,"gartenbauliche Nutzung auf einer Flä- che, können einen wichtigen Beitrag für Klimaschutz und Ökologie leisten."
239,239,"Wenn man es richtig anstellt, können Freiflächenanlagen zu Lebensräumen werden."
240,240,Landwirtschaftsbetriebe sollen für ökologische Leistungen Geld erhalten und so zusätzliche Erträge erzielen.
241,241,"Wichtig ist zudem die Möglichkeit, direkte langfristige Stromlieferverträge abschließen zu können."
242,242,"Bei der Planung gilt es die Bürger*innen frühzeitig einzubeziehen und zu beteiligen, von den Erlösen müssen die Kommunen profitieren."
243,243,"22 Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN  Mit Windenergieausbau den Wirtschaftsstandort Deutschland sichern Auch bei der Windkraft müssen wir schneller vorankommen, zum Beispiel indem wir den Ausbau außerhalb der Ausschreibungen stärken."
244,244,"Beim Windausbau gilt es den Konflikt mit Naturund Artenschutz zu minimieren, Anwohner*innen zu schützen und die Verfahren zur Genehmigung, auch durch den Abbau bürokratischer Hürden und klare Rahmenbedingungen, zu beschleunigen."
245,245,In einem ersten Schritt wollen wir die erneuerbaren Energien als zwingend für die Versorgungssicherheit definieren und dafür 2 Prozent der Fläche bundesweit nutzen.
246,246,Alle Bundesländer haben hierfür ihre entsprechenden Kapitel 1 Beiträge zu leisten.
247,247,Verhinderungsplanungen lehnen wir ab.
248,248,"Exzessive, pauschale Mindestabstände zu Siedlungen leisten keinen Beitrag zur Akzeptanzsteigerung."
249,249,"Wir sorgen mit frühzeitiger Bürger*innenbeteiligung vor Ort, klaren Vorrangbzw."
250,250,Eignungsgebieten für Wind sowie mit Ausschlussgebieten und gezielten Artenschutzprogrammen für eine anwohner*innenfreundliche und naturverträgliche Standortwahl und stärken zugleich den Schutz von Vögeln und Fledermäusen.
251,251,"Wir werden die Planungen und Genehmigungen durch vereinfachte Verfahren, mehr Personal und einheitliche Bewertungsmaßstäbe beschleunigen."
252,252,"Repowering wollen wir erleichtern, sodass alte Windenergieanlagen am gleichen Standort zügig durch leistungsstärkere ersetzt werden können."
253,253,Über 20 Jahre alten Anlagen werden wir einen Weiterbetrieb ermöglichen.
254,254,"Den Bau von Windenergieanlagen auch in direkter Nähe zu Industrie und Gewerbe wollen wir unterstützen, um Strom dort zu produzieren, wo er gebraucht wird und wo der Lärmschutz von Anwohner*innen leichter zu gewährleisten ist."
255,255,"Wir bauen unsere Offshore-Parks weiter aus und verbinden sie in der Europäischen Energieunion mit den Solarparks der Mittelmeerstaaten, mit der Wasserkraft Skandinaviens und der Alpen."
256,256,"Je vernetzter, desto stärker."
257,257,Ein Kontinent ist für die Energiewende eine gute Größe.
258,258,"Die Bürger*innen an der Energiewende beteiligen Wir wollen, dass von der Energiewende möglichst viele profitieren."
259,259,Deshalb werden wir Bürger*innen-Projekte bei Windund Solarparks besonders fördern und alle europarechtlich garantierten Möglich- Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN 23  keiten für Bürger*innen-Energiegemeinschaften vollumfänglich ausschöpfen.
260,260,"Die Kommunen beteiligen wir verbindlich an den Einnahmen aus den Erneuerbaren- Anlagen, sodass gerade der ländliche Raum von den Gewinnen profitiert."
261,261,"Zudem wollen wir Mieterstrom fördern, entbürokratisieren und so weiterentwickeln, dass Mieter*innen stärker vom Ausbau der Erneuerbaren profitieren."
262,262,"Unsere Energieinfrastruktur klimaneutral machen Klimaneutralität in weniger als 30 Jahren heißt, dass die eine fossile Infrastruktur nicht einfach durch eine andere fossile Infrastruktur ersetzt werden darf."
263,263,"Wir leiten daher den Einstieg in den Ausstieg aus Kapitel 1 den Fossilen ein: Die Planung unserer Infrastruktur für Strom, Wärme und Wasserstoff braucht ein Update und muss Klimaneutralität in den Mittelpunkt stellen."
264,264,"Neue Gaskraftwerke oder Infrastrukturen, die wir für den Kohleausstieg brauchen, darf es deshalb überhaupt nur geben, wenn sie aktuell zwingend notwendig sind und bereits Wasserstoffready geplant und gebaut werden."
265,265,"Wir werden die rechtlichen Grundlagen dafür schaffen, dass neue Betriebsgenehmigungen zeitlich befristet erteilt werden und den Wechsel von Erdgas zu erneuerbaren Energieträgern enthalten."
266,266,"Denn auch Erdgas ist ein klimaschädlicher Brennstoff, sein Gebrauch muss immer weiter abnehmen."
267,267,"Die extrem klimaschädlichen Emissionen, die bei Erdgasförderung und -transport entstehen, wollen wir schnellstmöglich reduzieren."
268,268,Neue Hafenterminals zur Anlandung von Flüssigerdgas sollen nicht mehr genehmigt werden.
269,269,"Neue Erdgas-Pipelines wie Nord Stream 2, die nicht auf grünen Wasserstoff ausgerichtet sind, zementieren auf Jahrzehnte Abhängigkeiten von klimaschädlichen Ressourcen, konterkarieren die Energiewende und sollten gestoppt werden."
270,270,"Eine grüne Wasserstoffstrategie Wasserstoff aus erneuerbaren Energien, sogenannter grüner Wasserstoff, ist zentral für die Versorgungssicherheit in einer klimaneutralen Welt."
271,271,"Denn Wasserstoff ist gut speicherbar und, wenn er mit Strom aus erneuerbaren Energien hergestellt wird, auch klimafreundlich."
272,272,Deutschland ist bei den Technologien zur Erzeugung von Wasserstoff weit vorne.
273,273,Diese Führungsrolle wollen wir weiter ausbauen und die 24 Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN  entsprechende Infrastruktur dafür schaffen.
274,274,Mit Marktanreizen und einem umfassenden Förderprogramm werden wir die Kapazitäten zur Wasserstoffherstellung in Deutschland schaffen.
275,275,"Auch wenn grüner Wasserstoff prioritär bei uns produziert werden sollte, werden wir zur Bedarfsdeckung Wasserstoff importieren müssen."
276,276,Die Infrastruktur für Wasserstoffimporte müssen wir jetzt etablieren.
277,277,Für die Importe werden wir faire Kooperationen mit windund sonnenreichen Ländern anstoßen und ausbauen und die Exportländer bei der Energiewende unterstützen.
278,278,"Für den Erfolg dieser Kooperationen ist es unabdingbar, die lokale Bevölkerung einzubeziehen, Menschenrechte zu schützen, sich an den nachhaltigen Entwicklungszielen zu orientieren und dafür auch verbindliche Standards einzuführen."
279,279,"Damit Wasserstoff zur Kapitel 1 Klimaneutralität beiträgt, muss er aus erneuerbaren Energien hergestellt werden."
280,280,Das gilt auch für Wasserstoffimporte.
281,281,"Unser Ziel ist, dass erneuerbare Energien effizient und wirtschaftlich genutzt und Elektrolyseure systemdienlich eingesetzt werden."
282,282,"Wasserstoff oder synthetische Kraftstoffe dürfen nicht Teil einer Verzögerungstaktik sein, sondern sollen aktiv zu Klimaneutralität beitragen."
283,283,Die direkte Nutzung von Strom über Batterien oder Wärmepumpen ist in der Regel viel effizienter.
284,284,"Es gilt daher, Wasserstoff und synthetische Kraftstoffe gerade dort zum Einsatz zu bringen, wo sie wirklich gebraucht werden: etwa in der Industrie, in der Schifffahrt oder beim Flugverkehr."
285,285,"Einen Markt für Ökostrom schaffen Die Einführung des Erneuerbare-Energien-Gesetzes (EEG) vor über 20 Jahren war der Startschuss für die Energiewende in Deutschland, inzwischen sind Sonne und Wind zu den günstigsten Energiequellen geworden."
286,286,"Doch jetzt, bei einem Erneuerbaren-Anteil von fast 50 Prozent im Strombereich, brauchen wir ein Marktdesign, das die Rahmenbedingungen für ein klimaneutrales Energiesystem richtig setzt: Es sichert den schnellen und günstigen Ausbau der Erneuerbaren, den wirtschaftlichen Betrieb von Speichern, flexiblen Erzeugern und Verbrauchern sowie einen ausreichenden Netzausbau."
287,287,Dafür treiben wir eine grundlegende Reform des Energierechts voran.
288,288,"Die Sektorenkopplung unterstützen wir, indem die systemdienliche Nutzung von erneuerbarem Strom gestärkt wird und regionale Unterschiede berücksichtigt werden."
289,289,"Erste Windund große Solaranlagen Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN 25  benötigen bereits heute keine EEG- Zahlungen mehr, und der Trend zu langfristigen Lieferverträgen zwischen Ökostromerzeugern und Verbraucher*innen unterstützt diese Entwicklung."
290,290,Ebenso sollen Endkund*innen den Strom künftig besser direkt von Ökostromerzeugern kaufen können.
291,291,Das EEG entwickeln wir so von einem Förderzu einem Absicherungsinstrument des Erneuerbaren-Ausbaus weiter.
292,292,Die EEG- Umlage wird damit langfristig automatisch auslaufen.
